ID,Name,Age,Gender,Department, Salary ,Years_of_Experience,Region,Satisfaction_Score,Promotion_Status
2503,John,59,Male,Finance,"$100,198.87 ",31,South,8,No
2504,Liam,49,Female,Sales,"$112,792.99 ",27,South,6,No
2505,Liam,43,Male,R&D,"$116,509.84 ",22,North,9,Yes
2506,Noah,18,Male,HR,"$96,029.33 ",34,South,7,Yes
2507,John,59,Female,Marketing,"$107,114.29 ",17,South,9,No
2508,Liam,19,Male,IT,"$84,963.67 ",11,South,8,No
2509,Sophia,34,Male,HR,"$71,268.93 ",29,East,4,No
2510,Sophia,47,Female,R&D,"$94,182.13 ",34,East,6,No
2511,Sophia,56,Female,Finance,"$50,176.26 ",37,South,7,No
2512,John,24,Female,Finance,"$39,880.59 ",26,North,4,Yes
2513,Liam,44,Male,R&D,"$98,566.59 ",32,North,4,No
2514,Olivia,26,Male,Marketing,"$116,236.81 ",37,West,10,Yes
2515,John,39,Female,HR,"$81,973.14 ",5,South,3,Yes
2516,Sophia,51,Female,Marketing,"$73,428.81 ",20,East,10,Yes
2517,Noah,63,Female,Finance,"$78,096.38 ",7,South,6,No
2518,Liam,18,Male,Finance,"$73,061.78 ",23,North,2,Yes
2519,Liam,26,Female,Sales,"$69,798.03 ",1,East,4,No
2520,Emma,37,Male,Finance,"$115,233.21 ",39,East,8,Yes
2521,Emma,36,Female,IT,"$73,178.69 ",3,East,3,No
2522,Anna,53,Male,Sales,"$37,299.22 ",3,West,8,Yes
2523,Olivia,57,Male,Marketing,"$98,896.50 ",6,South,7,Yes
2524,Olivia,62,Female,Finance,"$65,240.54 ",31,South,7,No
2525,Mike,21,Male,R&D,"$93,962.42 ",27,South,9,No
2526,Olivia,26,Male,IT,"$82,161.24 ",29,North,4,Yes
2527,Emma,58,Female,Sales,"$94,186.21 ",15,East,8,No
2528,John,39,Female,IT,"$35,579.46 ",36,East,2,Yes
2529,Olivia,35,Male,Sales,"$33,048.60 ",5,North,3,Yes
2530,Emma,29,Male,Sales,"$64,068.75 ",3,West,4,No
2531,Anna,59,Male,Sales,"$92,384.95 ",25,North,9,No
2532,Liam,60,Female,R&D,"$50,131.43 ",32,East,1,No
2533,Olivia,56,Male,Marketing,"$69,006.06 ",21,West,7,No
2534,Anna,26,Male,Sales,"$118,272.92 ",17,West,2,Yes
2535,Liam,23,Female,Sales,"$49,338.71 ",9,East,5,Yes
2536,Noah,36,Female,IT,"$106,314.91 ",26,North,1,Yes
2537,Noah,64,Female,Sales,"$104,291.48 ",22,South,6,No
2538,Liam,24,Female,Marketing,"$110,221.70 ",23,South,3,Yes
2539,Olivia,33,Female,R&D,"$112,362.76 ",11,South,6,No
2540,Mike,22,Male,R&D,"$75,658.82 ",10,North,8,Yes
2541,Emma,33,Male,IT,"$91,374.04 ",23,East,8,No
2542,John,18,Male,Sales,"$85,700.18 ",5,North,4,Yes
2543,John,54,Female,IT,"$57,805.37 ",26,South,7,No
2544,Sophia,56,Female,R&D,"$55,180.88 ",4,South,6,No
2545,Liam,36,Female,Marketing,"$60,741.30 ",27,South,2,Yes
2546,John,54,Male,IT,"$49,661.20 ",38,North,6,No
2547,Olivia,34,Female,Marketing,"$98,164.52 ",34,North,2,No
2548,Mike,43,Female,Finance,"$116,811.56 ",3,South,4,Yes
2549,Liam,39,Female,Sales,"$108,099.46 ",32,West,5,Yes
2550,Mike,25,Male,Marketing,"$49,614.64 ",26,South,9,No
2551,Olivia,50,Female,Sales,"$34,672.39 ",18,East,3,Yes
2552,John,19,Female,Marketing,"$98,138.45 ",7,North,5,Yes
2553,John,47,Male,HR,"$65,119.24 ",13,West,2,No
2554,Sophia,64,Female,HR,"$104,215.14 ",6,West,3,Yes
2555,John,37,Female,HR,"$100,131.22 ",35,East,5,Yes
2556,Liam,35,Female,Marketing,"$86,286.92 ",31,South,7,Yes
2557,Olivia,60,Male,R&D,"$52,980.54 ",37,South,6,Yes
2558,Noah,27,Female,R&D,"$39,363.22 ",4,South,2,No
2559,Olivia,41,Female,Sales,"$52,738.35 ",4,East,9,Yes
2560,Liam,21,Male,HR,"$75,878.37 ",8,North,8,No
2561,Liam,54,Male,Sales,"$118,151.67 ",38,North,9,Yes
2562,Sophia,21,Female,Marketing,"$35,731.85 ",11,East,9,Yes
2563,Sophia,30,Male,Sales,"$48,006.48 ",2,North,5,No
2564,John,42,Female,Sales,"$86,455.15 ",18,East,7,Yes
2565,Anna,30,Male,HR,"$57,392.80 ",18,East,7,Yes
2566,Olivia,35,Female,R&D,"$107,265.39 ",22,West,10,No
2567,Olivia,41,Female,IT,"$42,547.53 ",12,West,9,Yes
2568,Anna,19,Female,Finance,"$116,684.18 ",17,North,9,Yes
2569,Sophia,50,Male,Marketing,"$112,113.74 ",17,West,6,No
2570,John,36,Male,Marketing,"$109,877.62 ",36,North,3,Yes
2571,Anna,26,Female,Marketing,"$45,576.21 ",29,East,8,Yes
2572,John,45,Female,Finance,"$59,654.65 ",16,North,1,Yes
2573,John,52,Female,IT,"$102,368.72 ",11,West,10,No
2574,John,56,Female,R&D,"$102,702.73 ",22,North,4,Yes
2575,Emma,27,Male,Sales,"$93,465.79 ",30,West,10,No
2576,Liam,18,Male,R&D,"$70,324.58 ",8,East,2,No
2577,John,59,Female,Marketing,"$58,043.03 ",18,South,5,No
2578,Emma,38,Male,Sales,"$116,666.21 ",16,East,7,No
2579,Sophia,26,Male,HR,"$42,533.60 ",20,West,1,No
2580,Anna,64,Male,R&D,"$33,937.87 ",39,North,4,Yes
2581,Liam,32,Female,HR,"$30,821.75 ",8,West,3,No
2582,Noah,52,Female,HR,"$99,752.42 ",30,West,4,No
2583,Anna,22,Male,R&D,"$35,103.46 ",38,South,6,Yes
2584,Liam,58,Male,Marketing,"$78,477.92 ",29,North,10,Yes
2585,Noah,39,Female,Finance,"$63,056.32 ",13,West,6,No
2586,Anna,58,Female,Marketing,"$43,221.71 ",17,East,1,No
2587,Liam,40,Female,HR,"$96,653.59 ",17,East,3,No
2588,Anna,24,Male,HR,"$34,950.61 ",9,West,1,Yes
2589,Anna,40,Male,Marketing,"$58,655.45 ",2,West,1,Yes
2590,Noah,61,Male,Finance,"$80,597.21 ",24,West,1,No
2591,Anna,42,Female,Finance,"$66,217.42 ",21,West,3,No
2592,Anna,44,Female,Sales,"$53,323.34 ",2,East,2,Yes
2593,Noah,58,Female,IT,"$113,340.09 ",5,South,4,No
2594,Sophia,23,Female,HR,"$113,787.33 ",17,West,7,Yes
2595,John,51,Female,Finance,"$67,448.51 ",24,North,2,No
2596,Olivia,26,Male,R&D,"$65,437.00 ",8,South,2,No
2597,Mike,50,Male,HR,"$57,664.65 ",30,East,7,No
2598,Emma,23,Male,IT,"$107,018.06 ",22,West,9,Yes
2599,Mike,54,Female,R&D,"$81,112.38 ",24,West,3,Yes
2600,Mike,48,Male,HR,"$38,057.00 ",26,West,10,No
2601,Liam,51,Female,Finance,"$106,798.86 ",8,West,8,No
2602,John,58,Male,Sales,"$78,139.76 ",12,North,6,Yes
2603,Liam,46,Male,Marketing,"$67,403.26 ",14,West,6,No
2604,John,31,Female,R&D,"$60,407.84 ",30,East,3,No
2605,Noah,53,Male,Marketing,"$38,948.39 ",35,North,10,Yes
2606,Noah,53,Male,Finance,"$116,103.19 ",31,South,9,No
2607,Olivia,32,Male,Finance,"$96,711.92 ",28,South,9,No
2608,John,25,Male,R&D,"$41,859.98 ",27,South,4,Yes
2609,Anna,43,Male,IT,"$76,014.19 ",36,West,10,Yes
2610,Sophia,53,Male,R&D,"$80,001.77 ",1,South,6,No
2611,Olivia,38,Male,HR,"$45,109.99 ",14,North,5,Yes
2612,Olivia,45,Female,IT,"$68,449.94 ",10,North,4,Yes
2613,Anna,21,Male,Marketing,"$88,117.15 ",7,South,2,Yes
2614,Sophia,33,Female,HR,"$55,560.95 ",14,South,4,Yes
2615,Liam,39,Male,IT,"$59,844.81 ",36,North,7,Yes
2616,Sophia,29,Female,Marketing,"$40,982.56 ",27,East,3,No
2617,Liam,33,Female,HR,"$67,191.66 ",11,South,3,No
2618,Noah,57,Male,Sales,"$82,547.16 ",37,North,3,Yes
2619,Mike,55,Female,R&D,"$40,487.30 ",10,South,9,Yes
2620,Noah,59,Female,R&D,"$85,330.59 ",7,North,1,No
2621,Noah,54,Male,R&D,"$65,801.39 ",17,West,5,No
2622,Mike,46,Female,Sales,"$91,036.40 ",12,South,9,No
2623,Sophia,35,Male,IT,"$58,335.33 ",37,South,7,Yes
2624,Olivia,27,Female,Finance,"$81,164.93 ",37,East,1,No
2625,Sophia,59,Female,HR,"$85,152.26 ",36,East,4,No
2626,Liam,56,Female,IT,"$92,145.67 ",7,East,6,Yes
2627,Anna,35,Female,Finance,"$98,124.51 ",24,East,5,Yes
2628,Liam,18,Male,R&D,"$42,271.65 ",34,South,2,No
2629,Anna,56,Male,R&D,"$116,871.85 ",1,South,1,Yes
2630,Noah,38,Male,R&D,"$105,928.09 ",29,East,4,Yes
2631,Mike,18,Male,Finance,"$80,608.69 ",26,East,10,Yes
2632,Noah,32,Male,HR,"$110,132.30 ",10,South,5,No
2633,John,21,Female,HR,"$64,418.97 ",1,West,4,No
2634,Sophia,37,Male,Finance,"$33,085.79 ",17,North,3,No
2635,Anna,27,Female,Marketing,"$95,432.82 ",36,East,10,No
2636,Liam,40,Male,R&D,"$114,900.97 ",9,North,8,No
2637,Mike,58,Male,IT,"$44,566.92 ",39,West,6,No
2638,Anna,51,Male,HR,"$87,948.66 ",23,West,3,Yes
2639,Liam,63,Male,Finance,"$103,208.30 ",29,West,6,No
2640,Sophia,50,Female,Marketing,"$111,456.03 ",2,South,10,No
2641,Noah,51,Male,Sales,"$54,887.50 ",18,North,8,No
2642,Sophia,56,Female,Finance,"$41,586.04 ",28,West,7,Yes
2643,Emma,27,Female,Marketing,"$52,306.51 ",7,East,1,Yes
2644,John,37,Male,Sales,"$81,994.95 ",11,West,6,No
2645,Emma,18,Female,Marketing,"$112,685.54 ",7,East,1,Yes
2646,Mike,30,Female,HR,"$82,428.22 ",24,East,4,Yes
2647,Anna,18,Male,Finance,"$112,765.92 ",15,West,10,No
2648,Mike,22,Female,Sales,"$99,303.33 ",31,East,3,Yes
2649,Noah,33,Male,Marketing,"$83,855.05 ",19,East,7,Yes
2650,Liam,32,Male,Sales,"$31,961.87 ",10,South,2,No
2651,Sophia,45,Female,IT,"$59,976.82 ",8,North,4,Yes
2652,Emma,48,Female,Finance,"$35,171.36 ",1,South,5,Yes
2653,Olivia,40,Female,HR,"$59,001.81 ",2,South,2,No
2654,Emma,62,Female,Sales,"$35,610.01 ",29,South,9,No
2655,Noah,60,Female,R&D,"$45,103.43 ",10,North,2,Yes
2656,Emma,34,Female,Marketing,"$66,961.73 ",9,North,6,Yes
2657,Noah,51,Female,R&D,"$76,339.63 ",31,West,8,No
2658,Olivia,30,Male,Sales,"$49,542.75 ",32,South,7,Yes
2659,Mike,31,Male,R&D,"$95,931.96 ",2,North,6,Yes
2660,Sophia,28,Male,Marketing,"$83,132.82 ",24,West,8,Yes
2661,Anna,45,Female,Sales,"$92,258.45 ",37,South,5,Yes
2662,Liam,59,Female,HR,"$95,948.91 ",6,South,10,No
2663,Anna,49,Female,HR,"$95,422.83 ",8,East,9,No
2664,Mike,52,Male,Finance,"$114,261.05 ",25,North,2,No
2665,Liam,48,Male,HR,"$51,349.83 ",25,East,6,Yes
2666,Emma,34,Male,Sales,"$54,314.01 ",11,South,10,Yes
2667,Olivia,64,Female,Sales,"$38,478.10 ",35,South,7,No
2668,Olivia,26,Male,HR,"$83,332.77 ",1,South,9,Yes
2669,John,27,Male,IT,"$65,566.70 ",23,West,5,No
2670,Mike,25,Female,Sales,"$74,657.90 ",3,East,6,No
2671,Mike,38,Male,Finance,"$45,283.93 ",1,East,9,Yes
2672,Sophia,30,Male,IT,"$88,415.42 ",12,South,10,Yes
2673,Anna,22,Male,HR,"$85,711.74 ",38,East,6,No
2674,Mike,23,Female,Marketing,"$53,830.60 ",31,South,1,Yes
2675,Mike,47,Male,Sales,"$71,887.50 ",29,South,4,No
2676,Emma,48,Female,Marketing,"$110,487.08 ",35,East,4,Yes
2677,Emma,34,Female,R&D,"$99,614.91 ",28,North,3,No
2678,Liam,28,Male,Finance,"$50,424.95 ",21,South,8,Yes
2679,Noah,37,Male,IT,"$109,096.94 ",11,South,6,Yes
2680,Noah,26,Female,Marketing,"$36,058.17 ",26,East,7,Yes
2681,John,19,Female,Finance,"$67,253.57 ",11,East,9,No
2682,Noah,54,Female,Marketing,"$37,210.64 ",5,East,8,No
2683,Sophia,18,Female,Marketing,"$113,179.28 ",7,South,3,Yes
2684,John,21,Female,Finance,"$33,663.22 ",31,North,4,Yes
2685,Liam,53,Male,Sales,"$43,611.63 ",39,North,1,Yes
2686,Emma,42,Female,Marketing,"$112,353.59 ",8,North,4,Yes
2687,Noah,20,Male,Finance,"$82,394.19 ",27,South,9,No
2688,Anna,26,Female,Marketing,"$101,566.92 ",21,East,5,Yes
2689,Emma,39,Male,Sales,"$31,476.61 ",30,North,3,Yes
2690,Olivia,40,Female,Finance,"$67,718.56 ",14,North,2,No
2691,Sophia,29,Male,Marketing,"$118,601.91 ",1,North,6,Yes
2692,Emma,27,Male,HR,"$82,183.72 ",24,South,4,Yes
2693,Sophia,51,Female,Sales,"$106,471.45 ",6,East,6,Yes
2694,Sophia,60,Female,Marketing,"$116,720.35 ",6,West,3,No
2695,Sophia,27,Male,IT,"$91,653.65 ",5,East,3,Yes
2696,Liam,47,Male,Finance,"$59,486.74 ",35,East,1,Yes
2697,Sophia,39,Male,Marketing,"$57,774.62 ",15,East,9,No
2698,Sophia,23,Female,Sales,"$36,414.97 ",35,North,7,No
2699,Olivia,19,Female,Sales,"$68,499.49 ",8,East,9,Yes
2700,Anna,47,Female,IT,"$112,385.05 ",35,North,1,No
2701,John,19,Female,IT,"$73,025.62 ",5,South,8,No
2702,Mike,49,Male,R&D,"$111,989.54 ",31,West,2,No
2703,Olivia,59,Female,R&D,"$103,542.77 ",31,South,3,Yes
2704,John,33,Female,Marketing,"$118,576.84 ",37,South,1,Yes
2705,Sophia,29,Female,HR,"$115,292.58 ",8,West,7,No
2706,Anna,18,Female,Sales,"$93,583.49 ",6,East,5,No
2707,Emma,25,Female,HR,"$108,409.56 ",23,East,3,Yes
2708,Anna,30,Male,HR,"$97,326.99 ",16,North,4,Yes
2709,Olivia,32,Female,Marketing,"$93,305.51 ",8,East,10,Yes
2710,Sophia,61,Male,Finance,"$94,400.36 ",4,West,6,Yes
2711,Anna,25,Female,Finance,"$94,893.93 ",32,South,6,No
2712,Noah,27,Female,Finance,"$64,147.71 ",3,East,2,No
2713,Anna,63,Female,IT,"$68,120.62 ",16,North,7,Yes
2714,Sophia,22,Female,Sales,"$56,466.40 ",34,South,2,Yes
2715,Liam,36,Male,IT,"$43,343.45 ",13,South,9,No
2716,Noah,64,Male,Sales,"$71,259.91 ",33,North,2,Yes
2717,Anna,55,Female,R&D,"$110,995.44 ",22,South,5,No
2718,Mike,28,Male,Sales,"$88,613.82 ",31,North,8,Yes
2719,Mike,60,Male,Sales,"$35,056.23 ",24,North,8,Yes
2720,Anna,37,Female,Marketing,"$103,008.00 ",3,West,4,Yes
2721,Liam,37,Male,Finance,"$114,186.14 ",33,West,7,No
2722,Emma,38,Male,IT,"$104,648.02 ",30,East,8,No
2723,Sophia,35,Female,R&D,"$95,478.73 ",26,West,8,No
2724,Mike,27,Female,IT,"$43,510.84 ",34,South,5,No
2725,Emma,51,Male,Marketing,"$61,409.99 ",22,East,10,Yes
2726,Anna,43,Female,Sales,"$80,875.82 ",30,East,2,Yes
2727,Olivia,47,Female,R&D,"$36,917.47 ",35,North,2,No
2728,Emma,26,Female,Finance,"$39,564.32 ",25,West,5,No
2729,Noah,63,Male,HR,"$114,082.85 ",28,North,4,No
2730,John,48,Female,HR,"$93,242.21 ",33,East,4,Yes
2731,Mike,59,Female,Marketing,"$54,757.83 ",23,North,3,Yes
2732,Anna,21,Male,Finance,"$59,462.43 ",26,South,9,No
2733,Olivia,23,Male,HR,"$64,598.64 ",9,South,8,No
2734,Sophia,31,Male,HR,"$36,756.42 ",8,East,4,No
2735,Olivia,21,Male,R&D,"$96,525.93 ",37,South,7,Yes
2736,Liam,43,Male,R&D,"$45,915.06 ",33,West,8,Yes
2737,Noah,64,Female,IT,"$102,460.80 ",15,East,6,Yes
2738,Anna,56,Male,Finance,"$106,128.52 ",8,West,2,No
2739,Sophia,34,Female,HR,"$87,459.08 ",21,South,8,Yes
2740,Liam,36,Male,R&D,"$99,286.94 ",3,North,3,Yes
2741,Liam,23,Female,R&D,"$45,465.17 ",9,West,4,Yes
2742,Anna,46,Female,R&D,"$81,834.51 ",14,West,4,Yes
2743,Noah,28,Male,IT,"$90,911.94 ",38,South,7,No
2744,Emma,33,Male,Finance,"$89,540.45 ",27,West,8,Yes
2745,Emma,47,Male,Sales,"$40,556.09 ",20,West,9,Yes
2746,Liam,42,Male,R&D,"$60,994.42 ",4,North,1,No
2747,Emma,57,Male,Finance,"$59,253.38 ",24,East,1,Yes
2748,John,28,Male,Marketing,"$81,527.42 ",27,South,7,No
2749,Liam,24,Female,IT,"$98,871.34 ",12,North,4,No
2750,Liam,43,Female,Sales,"$81,353.13 ",28,North,10,Yes
2751,Sophia,39,Female,R&D,"$97,934.47 ",35,East,8,Yes
2752,Emma,42,Female,R&D,"$38,907.08 ",24,East,5,Yes
2753,Noah,36,Female,IT,"$109,032.48 ",31,South,1,No
2754,Liam,48,Male,IT,"$78,295.54 ",3,South,2,No
2755,Olivia,43,Male,HR,"$33,374.88 ",30,South,10,No
2756,Noah,59,Female,R&D,"$87,889.17 ",27,North,3,No
2757,John,58,Female,Finance,"$76,561.25 ",17,West,2,Yes
2758,Sophia,53,Male,IT,"$49,833.26 ",6,East,9,Yes
2759,Anna,40,Male,IT,"$98,798.29 ",18,South,7,No
2760,Noah,64,Male,Marketing,"$114,021.14 ",35,South,2,Yes
2761,Liam,30,Male,Marketing,"$59,041.51 ",27,North,7,No
2762,John,42,Female,Marketing,"$74,452.41 ",17,South,10,Yes
2763,Mike,19,Female,IT,"$41,535.75 ",11,North,1,No
2764,John,19,Male,Sales,"$113,681.98 ",38,West,5,No
2765,John,33,Male,Finance,"$58,691.65 ",37,North,5,No
2766,Sophia,26,Female,IT,"$47,530.62 ",34,East,9,Yes
2767,Anna,45,Female,HR,"$73,058.58 ",32,North,4,Yes
2768,Mike,30,Female,R&D,"$33,895.42 ",35,West,4,No
2769,Emma,52,Male,Sales,"$52,755.31 ",28,West,6,No
2770,Emma,58,Female,Sales,"$36,089.20 ",22,East,2,No
2771,Noah,30,Male,Finance,"$41,463.40 ",16,North,10,Yes
2772,John,48,Male,Sales,"$40,094.18 ",12,East,6,No
2773,Olivia,38,Male,Finance,"$108,517.80 ",5,West,7,Yes
2774,Sophia,49,Female,Sales,"$113,739.14 ",26,North,4,Yes
2775,Olivia,51,Female,R&D,"$72,706.99 ",26,South,10,No
2776,Sophia,25,Male,Finance,"$86,737.54 ",13,West,9,Yes
2777,Emma,58,Female,Marketing,"$92,631.17 ",24,West,5,No
2778,Noah,19,Male,Marketing,"$65,218.20 ",3,East,3,No
2779,Noah,55,Female,Sales,"$63,318.94 ",32,West,9,Yes
2780,Noah,49,Male,Sales,"$90,801.21 ",23,East,1,Yes
2781,Mike,57,Male,Finance,"$63,904.31 ",37,North,8,Yes
2782,Anna,45,Female,Finance,"$82,290.86 ",38,South,1,Yes
2783,Mike,54,Female,R&D,"$76,367.35 ",38,South,10,Yes
2784,Liam,58,Male,IT,"$77,201.45 ",13,East,8,Yes
2785,Liam,18,Female,Marketing,"$104,642.30 ",15,South,5,Yes
2786,Olivia,58,Male,IT,"$93,365.14 ",2,South,7,No
2787,Anna,27,Male,IT,"$116,461.44 ",11,West,8,Yes
2788,Emma,21,Male,HR,"$101,187.90 ",16,West,1,No
2789,Anna,52,Male,Finance,"$43,121.33 ",18,North,1,Yes
2790,Sophia,27,Male,HR,"$96,463.50 ",34,West,7,Yes
2791,Liam,64,Male,HR,"$89,908.28 ",10,West,1,No
2792,John,28,Male,IT,"$88,143.96 ",13,West,4,No
2793,John,31,Male,HR,"$73,267.02 ",32,West,6,No
2794,Emma,55,Female,R&D,"$35,621.75 ",8,South,2,No
2795,Sophia,29,Female,Finance,"$115,633.63 ",7,South,10,Yes
2796,Olivia,62,Male,IT,"$106,673.22 ",17,South,5,Yes
2797,Mike,34,Male,Finance,"$73,812.72 ",27,West,10,No
2798,Sophia,33,Male,R&D,"$44,272.29 ",8,South,10,Yes
2799,John,52,Female,Sales,"$104,202.54 ",29,North,10,Yes
2800,John,19,Male,HR,"$68,760.44 ",37,North,6,No
2801,Olivia,28,Male,IT,"$65,110.25 ",27,West,5,No
2802,Liam,58,Male,Marketing,"$89,884.40 ",37,South,10,Yes
2803,Sophia,20,Female,Finance,"$98,280.79 ",24,North,8,No
2804,Sophia,46,Female,R&D,"$35,655.67 ",16,East,4,Yes
2805,John,35,Female,HR,"$99,080.08 ",26,West,8,No
2806,Mike,37,Male,Finance,"$96,054.65 ",31,North,3,Yes
2807,Emma,64,Male,R&D,"$83,028.86 ",27,North,7,No
2808,Noah,31,Female,Finance,"$60,457.70 ",26,North,5,No
2809,Emma,51,Male,Sales,"$44,832.19 ",15,East,5,No
2810,Sophia,48,Female,R&D,"$39,238.77 ",15,East,6,No
2811,Emma,57,Female,Finance,"$30,106.53 ",23,East,5,Yes
2812,John,59,Male,Sales,"$48,581.42 ",25,North,1,Yes
2813,John,35,Male,Sales,"$67,020.33 ",4,East,9,Yes
2814,Olivia,47,Male,Sales,"$51,927.99 ",36,West,4,Yes
2815,Sophia,42,Male,HR,"$57,808.11 ",16,East,5,No
2816,Olivia,36,Female,R&D,"$65,140.72 ",21,West,1,Yes
2817,Sophia,25,Female,Finance,"$57,743.61 ",17,North,3,No
2818,Noah,45,Female,Finance,"$95,215.89 ",3,South,3,Yes
2819,Noah,25,Female,R&D,"$74,255.41 ",7,West,8,No
2820,Liam,48,Female,Sales,"$31,739.44 ",12,West,8,Yes
2821,Sophia,20,Female,Finance,"$50,400.14 ",1,West,9,No
2822,Mike,20,Male,Finance,"$93,869.24 ",37,North,10,Yes
2823,Emma,61,Female,Sales,"$57,083.75 ",6,West,7,No
2824,Sophia,39,Male,Marketing,"$112,812.76 ",23,North,6,No
2825,Anna,34,Male,Marketing,"$94,139.76 ",25,West,8,Yes
2826,Liam,53,Female,Sales,"$56,093.43 ",25,North,3,Yes
2827,Anna,34,Female,HR,"$76,476.89 ",3,South,10,No
2828,John,31,Male,Finance,"$90,051.51 ",4,North,10,Yes
2829,Noah,26,Male,Finance,"$47,402.93 ",30,North,10,Yes
2830,Emma,47,Female,Marketing,"$52,156.87 ",33,South,8,No
2831,Sophia,38,Female,Sales,"$75,641.14 ",29,North,3,No
2832,Anna,29,Male,R&D,"$113,240.53 ",4,North,2,No
2833,Emma,54,Female,R&D,"$60,960.93 ",14,West,9,Yes
2834,John,49,Female,HR,"$66,191.73 ",21,North,1,Yes
2835,Noah,28,Female,Sales,"$47,155.82 ",7,West,10,No
2836,Mike,37,Female,Marketing,"$83,388.78 ",21,South,10,Yes
2837,Liam,52,Female,Marketing,"$96,613.57 ",7,North,2,Yes
2838,Emma,64,Male,Finance,"$69,657.80 ",1,South,7,Yes
2839,Emma,63,Female,IT,"$97,522.44 ",34,South,1,No
2840,Mike,28,Female,HR,"$57,234.43 ",23,East,5,Yes
2841,Emma,25,Male,HR,"$93,628.60 ",3,North,9,Yes
2842,John,21,Male,IT,"$53,251.01 ",18,North,9,No
2843,John,44,Female,R&D,"$100,258.46 ",12,West,4,Yes
2844,Mike,61,Female,R&D,"$104,757.74 ",14,West,10,No
2845,Liam,57,Male,R&D,"$101,795.13 ",28,East,2,Yes
2846,Sophia,55,Female,Marketing,"$49,392.53 ",24,East,9,Yes
2847,Anna,64,Female,Sales,"$92,482.45 ",24,North,4,No
2848,Sophia,47,Female,HR,"$78,468.63 ",3,North,3,No
2849,Emma,61,Male,IT,"$118,743.33 ",9,East,3,No
2850,Anna,44,Female,Finance,"$62,541.91 ",24,North,7,Yes
2851,Olivia,38,Female,Finance,"$99,412.62 ",2,North,2,Yes
2852,Mike,37,Male,Marketing,"$63,307.03 ",28,North,5,No
2853,Mike,21,Female,HR,"$65,717.17 ",7,East,2,No
2854,Liam,28,Female,Sales,"$39,989.30 ",9,East,7,Yes
2855,Anna,30,Female,HR,"$51,569.51 ",39,South,7,Yes
2856,John,26,Female,R&D,"$44,803.59 ",39,West,3,No
2857,Anna,21,Male,Finance,"$44,328.05 ",33,South,3,Yes
2858,Emma,29,Male,HR,"$30,811.49 ",34,North,8,No
2859,John,26,Female,Finance,"$101,440.27 ",21,North,7,Yes
2860,Noah,30,Female,IT,"$72,113.81 ",29,South,4,Yes
2861,Noah,43,Female,IT,"$102,375.08 ",27,South,2,Yes
2862,Olivia,55,Female,Finance,"$85,129.54 ",17,South,3,Yes
2863,Noah,59,Male,Sales,"$104,820.39 ",23,North,3,Yes
2864,Mike,30,Male,Sales,"$75,338.85 ",21,North,5,No
2865,Anna,56,Male,HR,"$38,463.69 ",8,South,7,No
2866,Noah,45,Female,Finance,"$85,508.73 ",9,East,4,No
2867,Sophia,36,Female,Marketing,"$90,998.84 ",33,West,1,No
2868,Liam,41,Female,Sales,"$86,385.38 ",4,West,3,No
2869,Sophia,36,Male,Sales,"$102,120.27 ",18,South,3,No
2870,Noah,30,Male,R&D,"$95,834.93 ",32,East,1,Yes
2871,Olivia,30,Male,IT,"$68,936.92 ",30,West,8,No
2872,Liam,45,Male,Sales,"$103,719.33 ",25,East,4,Yes
2873,Emma,19,Male,Sales,"$92,260.79 ",33,West,5,No
2874,Sophia,27,Female,R&D,"$40,833.01 ",35,West,3,No
2875,Olivia,39,Female,Sales,"$78,588.56 ",34,North,4,No
2876,Anna,30,Female,R&D,"$95,570.02 ",2,East,1,Yes
2877,Anna,26,Male,Finance,"$79,795.94 ",13,West,4,Yes
2878,Sophia,50,Female,Finance,"$115,412.58 ",23,East,2,Yes
2879,Noah,31,Female,IT,"$39,134.21 ",23,South,10,No
2880,Olivia,37,Male,HR,"$95,008.95 ",31,South,6,No
2881,Anna,32,Male,R&D,"$104,200.57 ",2,East,2,Yes
2882,Emma,49,Male,Sales,"$93,238.79 ",2,West,9,No
2883,John,50,Female,HR,"$64,702.65 ",5,South,2,No
2884,Noah,34,Male,Finance,"$64,693.23 ",14,South,4,No
2885,Olivia,41,Female,Sales,"$82,791.08 ",23,West,4,No
2886,Emma,47,Female,HR,"$65,738.82 ",35,South,1,No
2887,Olivia,30,Male,R&D,"$109,486.47 ",1,South,7,Yes
2888,Liam,64,Female,R&D,"$39,893.76 ",15,West,1,Yes
2889,Emma,33,Male,HR,"$87,524.16 ",30,East,8,No
2890,Noah,19,Male,R&D,"$42,070.35 ",21,East,3,No
2891,Liam,34,Female,Marketing,"$78,614.38 ",8,West,8,Yes
2892,Noah,49,Female,Finance,"$94,402.31 ",7,West,8,No
2893,Anna,60,Female,IT,"$44,895.98 ",34,East,10,No
2894,John,25,Male,IT,"$93,362.99 ",37,West,10,No
2895,Noah,20,Female,Marketing,"$42,598.20 ",32,East,5,No
2896,Noah,29,Male,HR,"$85,849.84 ",33,East,3,No
2897,Anna,37,Male,R&D,"$75,499.77 ",6,North,9,No
2898,Mike,33,Female,Marketing,"$56,826.75 ",10,South,1,Yes
2899,Anna,31,Female,Marketing,"$40,039.39 ",26,West,1,Yes
2900,Liam,33,Female,R&D,"$96,226.87 ",26,North,2,No
2901,Anna,60,Female,Finance,"$64,362.46 ",19,East,10,Yes
